Date,News_Volume,News_Sentiment,NER_Score,TFIDF_Score,Date_Next
2021-03-18,20,0.200625,20,0.021329612969490697,2021-03-19
2021-03-19,15,0.24841333333333332,15,0.01785967369733112,2021-03-20
2021-03-20,16,0.02114999999999999,16,0.024481036278573398,2021-03-21
2021-03-21,12,0.4247666666666667,12,0.01893150559524021,2021-03-22
2021-03-22,15,0.12124666666666667,15,0.022005050671550418,2021-03-23
2021-03-23,23,0.09547391304347826,23,0.023779587094144922,2021-03-24
2021-03-24,10,0.26082,10,0.02016956958627668,2021-03-25
2021-03-25,8,0.06808750000000001,8,0.01869320701023062,2021-03-26
2021-03-26,16,0.05836875,16,0.019404611703131708,2021-03-27
2021-03-27,13,0.1682153846153846,13,0.019837326470520764,2021-03-28
2021-03-28,16,0.04485,16,0.018969013976426766,2021-03-29
2021-03-29,17,0.020282352941176477,17,0.021352435476111015,2021-03-30
2021-03-30,18,-0.08270555555555555,18,0.01962397608142521,2021-03-31
2021-03-31,22,-0.05088181818181818,22,0.0195485058045584,2021-04-01
2021-04-01,18,0.16596666666666668,18,0.023552093387634705,2021-04-02
2021-04-02,10,0.07218,10,0.02250364712592281,2021-04-03
2021-04-03,17,0.30203529411764707,17,0.02155807412757812,2021-04-04
2021-04-04,11,-0.06147272727272728,11,0.021485852777288025,2021-04-05
2021-04-05,16,0.059106249999999985,16,0.022851356369127638,2021-04-06
2021-04-06,14,0.14484285714285713,14,0.01957385849262801,2021-04-07
2021-04-07,3,-0.6061666666666666,3,0.023710956966451962,2021-04-08
2021-04-08,19,-0.022584210526315797,19,0.024686496398314273,2021-04-09
2021-04-09,15,0.21842,15,0.019583592506955304,2021-04-10
2021-04-10,15,0.22544666666666666,15,0.023713133266302516,2021-04-11
2021-04-11,10,0.22222,10,0.020892921427612603,2021-04-12
2021-04-12,17,0.10935294117647058,17,0.02171671792147777,2021-04-13
2021-04-13,11,-0.2968727272727273,11,0.021384803037309833,2021-04-14
2021-04-14,15,0.10122,15,0.022794228511022193,2021-04-15
2021-04-15,9,-0.012644444444444446,9,0.023063854558957757,2021-04-16
2021-04-16,12,0.18386666666666665,12,0.02057928567571458,2021-04-17
2021-04-17,15,0.1580466666666667,15,0.022737950172702245,2021-04-18
2021-04-18,19,-0.08662105263157895,19,0.02439557394135836,2021-04-19
2021-04-19,19,0.012978947368421055,19,0.021319109007140354,2021-04-20
2021-04-20,17,0.18516470588235295,17,0.01969261272556745,2021-04-21
2021-04-21,13,0.11078461538461538,13,0.022067112790925363,2021-04-22
2021-04-22,17,0.06527058823529411,17,0.02012081751996852,2021-04-23
2021-04-23,12,-0.06447499999999999,12,0.02092694671793091,2021-04-24
2021-04-24,23,-0.011013043478260882,23,0.019978091354795304,2021-04-25
2021-04-25,24,0.23518333333333333,24,0.02127322176846584,2021-04-26
2021-04-26,23,0.04287391304347826,23,0.01973667947403303,2021-04-27
2021-04-27,18,0.2901,18,0.021934180920401766,2021-04-28
2021-04-28,15,0.12155333333333333,15,0.02212348047311671,2021-04-29
2021-04-29,17,0.07488823529411764,17,0.02495699951457942,2021-04-30
2021-04-30,17,0.016605882352941175,17,0.023171959006478476,2021-05-01
2021-05-01,18,0.18259999999999998,18,0.02160158092487296,2021-05-02
2021-05-02,9,0.09728888888888888,9,0.020328775308694282,2021-05-03
2021-05-03,9,0.24580000000000002,9,0.027179090953621747,2021-05-04
2021-05-04,10,0.06287000000000001,10,0.021837552074156767,2021-05-05
2021-05-05,19,-0.014547368421052633,19,0.020165304456558557,2021-05-06
2021-05-06,20,0.14241,20,0.021667002373770314,2021-05-07
2021-05-07,11,-0.12192727272727272,11,0.020987602174824437,2021-05-08
2021-05-08,15,0.05608666666666666,15,0.018446218196471815,2021-05-09
2021-05-09,17,-0.08172941176470588,17,0.026192469375386565,2021-05-10
2021-05-10,9,0.1272888888888889,9,0.02441250676778795,2021-05-11
2021-05-11,13,0.09383846153846154,13,0.01782677558954553,2021-05-12
2021-05-12,16,0.05568124999999998,16,0.016780037819404937,2021-05-13
2021-05-13,14,0.08073571428571429,14,0.01746812001795558,2021-05-14
2021-05-14,17,-0.08631176470588237,17,0.02312704857066919,2021-05-15
2021-05-15,16,0.0040187499999999945,16,0.02088291935848725,2021-05-16
2021-05-16,28,-0.11437499999999999,28,0.02103797155754208,2021-05-17
2021-05-17,14,-0.1014642857142857,14,0.02218649387040483,2021-05-18
2021-05-18,11,0.04326363636363637,11,0.021509511372078346,2021-05-19
2021-05-19,16,0.22205,16,0.025447557234116902,2021-05-20
2021-05-20,15,-0.03507333333333333,15,0.020018321846831985,2021-05-21
2021-05-21,12,0.24724999999999997,12,0.01950773175433567,2021-05-22
2021-05-22,21,0.00702380952380952,21,0.02248817172087435,2021-05-23
2021-05-23,14,0.15905714285714284,14,0.021134586473793265,2021-05-24
2021-05-24,15,0.27475999999999995,15,0.01986604889021075,2021-05-25
2021-05-25,12,0.2529416666666667,12,0.02077534563859665,2021-05-26
2021-05-26,17,0.18275882352941175,17,0.024879463694476776,2021-05-27
2021-05-27,17,0.005447058823529409,17,0.019220338217774857,2021-05-28
2021-05-28,10,0.15255999999999997,10,0.023883946289147837,2021-05-29
2021-05-29,15,-0.05910666666666667,15,0.023214209701778867,2021-05-30
2021-05-30,16,0.07228125,16,0.021578267487724366,2021-05-31
2021-05-31,13,-0.0238,13,0.016621203982727636,2021-06-01
2021-06-01,26,0.037407692307692315,26,0.020165760130448334,2021-06-02
2021-06-02,13,0.005538461538461532,13,0.020316803999424086,2021-06-03
2021-06-03,10,0.06843999999999999,10,0.019598914157454496,2021-06-04
2021-06-04,13,0.05905384615384616,13,0.023767022985706213,2021-06-05
2021-06-05,8,0.3192875,8,0.023526445928784095,2021-06-06
2021-06-06,16,0.044387499999999996,16,0.019848660400072507,2021-06-07
2021-06-07,16,0.16524375,16,0.021653050235400165,2021-06-08
2021-06-08,17,0.1739,17,0.020126205066932735,2021-06-09
2021-06-09,12,0.17630833333333332,12,0.022791466655409157,2021-06-10
2021-06-10,13,0.17655384615384614,13,0.02694010326986875,2021-06-11
2021-06-11,13,0.03433846153846153,13,0.022099174901195697,2021-06-12
2021-06-12,15,-0.06804666666666664,15,0.02162262319673182,2021-06-13
2021-06-13,17,0.03980588235294117,17,0.02274287769478506,2021-06-14
2021-06-14,23,0.1327913043478261,23,0.020167031235243053,2021-06-15
2021-06-15,11,-0.018290909090909104,11,0.022118192101314268,2021-06-16
2021-06-16,13,0.24173076923076925,13,0.017805988028089633,2021-06-17
2021-06-17,19,-0.04775263157894736,19,0.02163948372908874,2021-06-18
2021-06-18,20,-0.039349999999999996,20,0.022240857514603283,2021-06-19
2021-06-19,13,-0.16353846153846152,13,0.022149243695583014,2021-06-20
2021-06-20,12,-0.06808333333333332,12,0.019003465597530057,2021-06-21
2021-06-21,15,-0.07582,15,0.021949921214843314,2021-06-22
2021-06-22,14,0.23465714285714284,14,0.019428116781913814,2021-06-23
2021-06-23,15,-0.04917333333333333,15,0.023281805060362634,2021-06-24
2021-06-24,15,0.16238,15,0.02069783203221345,2021-06-25
2021-06-25,19,0.055915789473684196,19,0.01812562803839671,2021-06-26
2021-06-26,9,-0.17142222222222223,9,0.024998985645689496,2021-06-27
2021-06-27,15,-0.10966000000000001,15,0.02129311774285375,2021-06-28
2021-06-28,15,-0.041920000000000006,15,0.021506189254809138,2021-06-29
2021-06-29,22,0.15707272727272725,22,0.023039143781731875,2021-06-30
2021-06-30,10,0.021090000000000008,10,0.023808381385005628,2021-07-01
2021-07-01,19,0.22291578947368423,19,0.021608408413613348,2021-07-02
2021-07-02,12,0.2964583333333333,12,0.019014310443715595,2021-07-03
2021-07-03,18,0.04988333333333332,18,0.021038630338160808,2021-07-04
2021-07-04,8,0.22044999999999998,8,0.01976157107907638,2021-07-05
2021-07-05,12,0.25449166666666667,12,0.01954741377715512,2021-07-06
2021-07-06,15,0.14869999999999997,15,0.02082019161285215,2021-07-07
2021-07-07,13,0.09028461538461538,13,0.025465598355325986,2021-07-08
2021-07-08,19,-0.05946842105263157,19,0.02212372151176791,2021-07-09
2021-07-09,17,0.1440235294117647,17,0.02084537230812014,2021-07-10
2021-07-10,18,0.12300555555555553,18,0.020285949311069022,2021-07-11
2021-07-11,11,-0.23220000000000002,11,0.025933648589871672,2021-07-12
2021-07-12,12,0.20300833333333332,12,0.01982668311147244,2021-07-13
2021-07-13,14,-0.06874999999999999,14,0.021418104068977362,2021-07-14
2021-07-14,22,0.18205909090909092,22,0.02055122939409648,2021-07-15
2021-07-15,14,0.09568571428571428,14,0.024014602134195723,2021-07-16
2021-07-16,20,0.1874,20,0.018257118021062172,2021-07-17
2021-07-17,15,0.25941333333333333,15,0.02023925845858216,2021-07-18
2021-07-18,19,0.2147,19,0.02327122388309101,2021-07-19
2021-07-19,11,0.12393636363636365,11,0.02211177885601419,2021-07-20
2021-07-20,15,-0.043433333333333324,15,0.02014184787930739,2021-07-21
2021-07-21,13,-0.059461538461538455,13,0.025968069034851552,2021-07-22
2021-07-22,7,-0.06094285714285714,7,0.026209907604283905,2021-07-23
2021-07-23,17,0.18822352941176468,17,0.019665293976208174,2021-07-24
2021-07-24,23,0.18677391304347826,23,0.02212115840145068,2021-07-25
2021-07-25,11,0.08638181818181818,11,0.02124767282125561,2021-07-26
2021-07-26,15,-0.056906666666666675,15,0.020924101436587808,2021-07-27
2021-07-27,15,-0.10540666666666668,15,0.022715357889749974,2021-07-28
2021-07-28,14,-0.021321428571428578,14,0.018755511497297123,2021-07-29
2021-07-29,14,-0.007978571428571437,14,0.023557814931933548,2021-07-30
2021-07-30,15,-0.08341333333333334,15,0.019612162935968094,2021-07-31
2021-07-31,13,0.1614307692307692,13,0.020603481585959312,2021-08-01
2021-08-01,19,-0.14195789473684212,19,0.02279059242544378,2021-08-02
2021-08-02,16,0.03607499999999999,16,0.021988735072844944,2021-08-03
2021-08-03,12,-0.04012500000000001,12,0.02061987316351128,2021-08-04
2021-08-04,17,0.3098529411764706,17,0.020971750609284023,2021-08-05
2021-08-05,20,0.310175,20,0.01853019239356494,2021-08-06
2021-08-06,18,0.03911666666666667,18,0.020829303675801807,2021-08-07
2021-08-07,23,0.1389521739130435,23,0.022612425150147508,2021-08-08
2021-08-08,22,0.23256818181818184,22,0.02371161863911725,2021-08-09
2021-08-09,12,0.20352499999999998,12,0.02233050403512453,2021-08-10
2021-08-10,13,0.18466153846153846,13,0.02124933471923114,2021-08-11
2021-08-11,17,0.054064705882352945,17,0.021355921700203836,2021-08-12
2021-08-12,17,0.27324117647058827,17,0.021006322653586214,2021-08-13
2021-08-13,11,0.10847272727272728,11,0.020451801413317663,2021-08-14
2021-08-14,14,0.12867857142857142,14,0.021477028801381814,2021-08-15
2021-08-15,14,0.1085,14,0.0187265506546826,2021-08-16
2021-08-16,13,-0.03897692307692309,13,0.024446963856618258,2021-08-17
2021-08-17,22,-0.08696363636363635,22,0.02009513855411796,2021-08-18
2021-08-18,18,0.07512222222222222,18,0.022768867958859802,2021-08-19
2021-08-19,14,0.08838571428571429,14,0.02327840233931291,2021-08-20
2021-08-20,15,0.03319333333333333,15,0.022062105807823022,2021-08-21
2021-08-21,13,0.07237692307692309,13,0.02054559317454463,2021-08-22
2021-08-22,16,0.223975,16,0.02285554898782252,2021-08-23
2021-08-23,17,-0.1375705882352941,17,0.019838451278605552,2021-08-24
2021-08-24,18,0.1773111111111111,18,0.02147891307779269,2021-08-25
2021-08-25,18,0.1744277777777778,18,0.018233203809060936,2021-08-26
2021-08-26,18,0.2302111111111111,18,0.02188300735034364,2021-08-27
2021-08-27,16,0.1224625,16,0.023444693723183453,2021-08-28
2021-08-28,13,0.34396923076923075,13,0.02350936868730554,2021-08-29
2021-08-29,14,0.06074999999999999,14,0.01976782002659821,2021-08-30
2021-08-30,25,0.03484399999999999,25,0.02126997955618707,2021-08-31
2021-08-31,12,0.12991666666666665,12,0.022543432877641472,2021-09-01
2021-09-01,9,-0.1579222222222222,9,0.0231093098834894,2021-09-02
2021-09-02,18,0.2951722222222222,18,0.02179353991967504,2021-09-03
2021-09-03,13,-0.15659230769230773,13,0.023151215713656765,2021-09-04
2021-09-04,17,-0.025394117647058834,17,0.02206778152745107,2021-09-05
2021-09-05,23,0.2005695652173913,23,0.023864181736620967,2021-09-06
2021-09-06,15,0.24053333333333335,15,0.02160929034398205,2021-09-07
2021-09-07,17,0.2892941176470588,17,0.022989731999109485,2021-09-08
2021-09-08,10,0.03352000000000001,10,0.021424887903922742,2021-09-09
2021-09-09,14,0.07668571428571429,14,0.023422127809852127,2021-09-10
2021-09-10,15,0.08626,15,0.020773951581390233,2021-09-11
2021-09-11,11,0.1302,11,0.01754752056990795,2021-09-12
2021-09-12,6,-0.09906666666666668,6,0.02687021628594831,2021-09-13
2021-09-13,20,0.284435,20,0.019244014635097197,2021-09-14
2021-09-14,17,0.1413764705882353,17,0.018628033257387207,2021-09-15
2021-09-15,15,0.09414000000000002,15,0.02064940165225378,2021-09-16
2021-09-16,12,0.06346666666666666,12,0.022075686404275725,2021-09-17
2021-09-17,17,0.030211764705882355,17,0.019114549092020948,2021-09-18
2021-09-18,17,0.008335294117647045,17,0.024147702035855253,2021-09-19
2021-09-19,22,-0.02963181818181818,22,0.019636434735888195,2021-09-20
2021-09-20,14,-0.15669285714285713,14,0.016524824754566448,2021-09-21
2021-09-21,13,0.21032307692307692,13,0.019181270035910566,2021-09-22
2021-09-22,16,-0.0008124999999999938,16,0.021068314545756146,2021-09-23
2021-09-23,14,0.04132857142857143,14,0.021708170668429144,2021-09-24
2021-09-24,17,0.14671764705882354,17,0.018031860144963087,2021-09-25
2021-09-25,18,-0.010066666666666675,18,0.019350484484797002,2021-09-26
2021-09-26,15,0.28298,15,0.0197893961707155,2021-09-27
2021-09-27,11,0.1841,11,0.02584355673597759,2021-09-28
2021-09-28,15,0.12682000000000002,15,0.019738172252197168,2021-09-29
2021-09-29,16,0.08849375,16,0.02023341896445979,2021-09-30
2021-09-30,20,0.18914,20,0.01931910389696513,2021-10-01
2021-10-01,21,-0.17984285714285714,21,0.02116148573844816,2021-10-02
2021-10-02,14,0.16602142857142857,14,0.020514056053685784,2021-10-03
2021-10-03,22,0.027154545454545462,22,0.020940174652819096,2021-10-04
2021-10-04,17,-0.01884117647058823,17,0.02183842658524747,2021-10-05
2021-10-05,16,0.14956874999999997,16,0.022186160606386087,2021-10-06
2021-10-06,15,0.09432,15,0.018351962540094722,2021-10-07
2021-10-07,21,0.07867142857142857,21,0.02039754265325993,2021-10-08
2021-10-08,19,-0.02282631578947369,19,0.019776954143646292,2021-10-09
2021-10-09,13,0.1292230769230769,13,0.02134340051087928,2021-10-10
2021-10-10,10,0.05963999999999999,10,0.019209520348909454,2021-10-11
2021-10-11,11,0.2100818181818182,11,0.023908197725906008,2021-10-12
2021-10-12,14,0.08504999999999999,14,0.018819132289061336,2021-10-13
2021-10-13,19,0.020594736842105266,19,0.023473660211740553,2021-10-14
2021-10-14,13,0.04086153846153846,13,0.023834234205511222,2021-10-15
2021-10-15,16,0.13025,16,0.01897772699947994,2021-10-16
2021-10-16,13,0.061246153846153846,13,0.020331340018732755,2021-10-17
2021-10-17,13,0.003476923076923074,13,0.021721936799513238,2021-10-18
2021-10-18,16,-0.11459999999999998,16,0.021227944688724073,2021-10-19
2021-10-19,15,0.2379133333333333,15,0.024889780900758558,2021-10-20
2021-10-20,14,0.23220714285714286,14,0.02186301451216285,2021-10-21
2021-10-21,11,-0.1490818181818182,11,0.019399533191342303,2021-10-22
2021-10-22,9,-0.1313888888888889,9,0.025123295500521583,2021-10-23
2021-10-23,20,0.035235,20,0.022024330175424888,2021-10-24
2021-10-24,16,0.15149374999999998,16,0.021576429837661656,2021-10-25
2021-10-25,15,0.16605999999999999,15,0.020827787950759936,2021-10-26
2021-10-26,15,0.26747333333333334,15,0.01920233681305411,2021-10-27
2021-10-27,9,-0.18682222222222222,9,0.019874057717420165,2021-10-28
2021-10-28,9,0.3898111111111111,9,0.020715664372129725,2021-10-29
2021-10-29,12,-0.09749999999999999,12,0.019403154213401465,2021-10-30
2021-10-30,16,0.12860625,16,0.018418805786740832,2021-10-31
2021-10-31,16,0.0254625,16,0.018317468297547306,2021-11-01
2021-11-01,19,0.06213684210526315,19,0.023927655202390527,2021-11-02
2021-11-02,16,-0.019649999999999994,16,0.02218121797816696,2021-11-03
2021-11-03,17,-0.08225294117647058,17,0.02111634542862013,2021-11-04
2021-11-04,13,0.0695153846153846,13,0.022229746774619905,2021-11-05
2021-11-05,12,-0.06975833333333332,12,0.016845811475305436,2021-11-06
2021-11-06,23,0.02620869565217391,23,0.01842636320832257,2021-11-07
2021-11-07,24,0.18251666666666666,24,0.019610364368066308,2021-11-08
2021-11-08,12,0.3356333333333333,12,0.02647885276043738,2021-11-09
2021-11-09,14,0.008914285714285708,14,0.022229074177372382,2021-11-10
2021-11-10,17,-0.025099999999999997,17,0.022037632517622845,2021-11-11
2021-11-11,9,0.00847777777777777,9,0.023844349102730773,2021-11-12
2021-11-12,12,0.27029166666666665,12,0.018932747251718725,2021-11-13
2021-11-13,14,0.08314999999999999,14,0.01932579204121301,2021-11-14
2021-11-14,12,-0.0060833333333333295,12,0.017795329321728816,2021-11-15
2021-11-15,8,-0.126825,8,0.01983690622427891,2021-11-16
2021-11-16,18,0.04594444444444444,18,0.02377093544405639,2021-11-17
2021-11-17,16,0.09689375,16,0.02772775223015348,2021-11-18
2021-11-18,9,0.06576666666666667,9,0.025722638295903207,2021-11-19
2021-11-19,16,0.064,16,0.020310457918388668,2021-11-20
2021-11-20,16,0.153525,16,0.02268678075363328,2021-11-21
2021-11-21,9,0.03625555555555556,9,0.020909199030642124,2021-11-22
2021-11-22,9,0.1719111111111111,9,0.02251048115142433,2021-11-23
2021-11-23,16,-0.07658124999999999,16,0.01945194397330603,2021-11-24
2021-11-24,20,0.04130999999999999,20,0.021041627099582526,2021-11-25
2021-11-25,14,0.19579285714285713,14,0.021310750857381027,2021-11-26
2021-11-26,16,-0.035162500000000006,16,0.02319050540982175,2021-11-27
2021-11-27,15,0.010500000000000006,15,0.021690738245830617,2021-11-28
2021-11-28,17,0.26641176470588235,17,0.02352156473218341,2021-11-29
2021-11-29,21,0.08544761904761904,21,0.02330568198706247,2021-11-30
2021-11-30,15,0.03869999999999999,15,0.024262903121235475,2021-12-01
2021-12-01,15,0.10178666666666668,15,0.020410712601747313,2021-12-02
2021-12-02,22,0.11231818181818182,22,0.021737602721429734,2021-12-03
2021-12-03,20,0.29929,20,0.02315011255686873,2021-12-04
2021-12-04,14,0.10272857142857143,14,0.02059585968240265,2021-12-05
2021-12-05,19,0.2520736842105263,19,0.022974513659065433,2021-12-06
2021-12-06,8,0.06167500000000001,8,0.023176702718880948,2021-12-07
2021-12-07,14,0.05693571428571429,14,0.021778797355214922,2021-12-08
2021-12-08,15,-0.019159999999999993,15,0.01975272682446048,2021-12-09
2021-12-09,14,-0.030492857142857148,14,0.021047722121390472,2021-12-10
2021-12-10,11,0.327,11,0.024041313897016522,2021-12-11
2021-12-11,15,0.30643333333333334,15,0.02258648691599625,2021-12-12
2021-12-12,13,0.09373076923076924,13,0.022660136258779384,2021-12-13
2021-12-13,20,0.05569500000000001,20,0.02113648560104927,2021-12-14
2021-12-14,14,-0.14645,14,0.01967423819165891,2021-12-15
2021-12-15,9,0.24602222222222223,9,0.023307267228919678,2021-12-16
2021-12-16,9,-0.10083333333333333,9,0.021515093758657296,2021-12-17
2021-12-17,21,-0.0631,21,0.021076854976756227,2021-12-18
2021-12-18,13,0.3846769230769231,13,0.021361045716909853,2021-12-19
2021-12-19,14,0.09689285714285714,14,0.020050486451944523,2021-12-20
2021-12-20,14,-0.14095,14,0.02344525821743465,2021-12-21
2021-12-21,8,-0.06898750000000001,8,0.021690239557315666,2021-12-22
2021-12-22,14,0.10717857142857144,14,0.020548540629939795,2021-12-23
2021-12-23,13,-0.018107692307692293,13,0.021943809942574007,2021-12-24
2021-12-24,12,-0.024050000000000002,12,0.023079776976522647,2021-12-25
2021-12-25,22,0.13422272727272727,22,0.018002241945547164,2021-12-26
2021-12-26,16,-0.21500625,16,0.020254759390539487,2021-12-27
2021-12-27,10,0.30799,10,0.021834432101301444,2021-12-28
2021-12-28,13,-0.18229230769230767,13,0.017366893609091157,2021-12-29
2021-12-29,16,0.16585625,16,0.023092045741221517,2021-12-30
2021-12-30,11,-0.01783636363636363,11,0.024279859893759213,2021-12-31
2021-12-31,10,-0.13822,10,0.020186802785359607,2022-01-01
2022-01-01,17,0.03406470588235294,17,0.022440251066799744,2022-01-02
2022-01-02,14,0.11952142857142857,14,0.01985018847382561,2022-01-03
2022-01-03,17,0.08275294117647058,17,0.02060620051798426,2022-01-04
2022-01-04,16,0.08424374999999999,16,0.02333591857608867,2022-01-05
2022-01-05,15,-0.005379999999999999,15,0.019884264547912322,2022-01-06
2022-01-06,19,0.01426315789473684,19,0.021887210793642368,2022-01-07
2022-01-07,14,0.14709285714285714,14,0.019832880732783543,2022-01-08
2022-01-08,11,0.2767545454545454,11,0.019635528070893495,2022-01-09
2022-01-09,19,0.0015473684210526306,19,0.01961630061204833,2022-01-10
2022-01-10,14,-0.030907142857142852,14,0.02587620436283897,2022-01-11
2022-01-11,14,0.03292142857142858,14,0.022107210701960065,2022-01-12
2022-01-12,11,0.19434545454545454,11,0.022894691559832737,2022-01-13
2022-01-13,21,-0.005104761904761903,21,0.020943273711511366,2022-01-14
2022-01-14,23,0.12560000000000002,23,0.018798780810426585,2022-01-15
2022-01-15,10,0.13917,10,0.019973844726706526,2022-01-16
2022-01-16,14,0.07450714285714287,14,0.01983610675597608,2022-01-17
2022-01-17,19,0.19156842105263158,19,0.020259512367265083,2022-01-18
2022-01-18,14,0.1031,14,0.0215412776788241,2022-01-19
2022-01-19,23,0.0107304347826087,23,0.021731266754631284,2022-01-20
2022-01-20,19,0.33169473684210526,19,0.022942570839129813,2022-01-21
2022-01-21,17,0.15092352941176468,17,0.023979128774151832,2022-01-22
2022-01-22,15,0.11274,15,0.019218508681943077,2022-01-23
2022-01-23,13,0.025399999999999985,13,0.02126190743605474,2022-01-24
2022-01-24,14,0.013078571428571408,14,0.022983230705319085,2022-01-25
2022-01-25,26,0.1900423076923077,26,0.019718258328535947,2022-01-26
2022-01-26,10,0.26371,10,0.02097515662657753,2022-01-27
2022-01-27,11,0.07127272727272725,11,0.020904184321428872,2022-01-28
2022-01-28,17,0.22171764705882355,17,0.018481869520586024,2022-01-29
2022-01-29,19,0.16069473684210528,19,0.021166347028701942,2022-01-30
2022-01-30,18,0.22879444444444447,18,0.022126586585192256,2022-01-31
2022-01-31,19,0.22398421052631579,19,0.02306254231380239,2022-02-01
2022-02-01,12,0.28709999999999997,12,0.023350381841533863,2022-02-02
2022-02-02,16,0.22779375000000002,16,0.020559543613487115,2022-02-03
2022-02-03,24,0.10190416666666667,24,0.019950720316516665,2022-02-04
2022-02-04,19,-0.1418,19,0.019140950181774963,2022-02-05
2022-02-05,17,0.24788823529411766,17,0.024829041450165238,2022-02-06
2022-02-06,23,0.02384782608695652,23,0.02181185191735514,2022-02-07
2022-02-07,11,0.19665454545454544,11,0.025058146505491583,2022-02-08
2022-02-08,21,-0.06797142857142857,21,0.022090446914610623,2022-02-09
2022-02-09,12,0.20028333333333334,12,0.020083450198436107,2022-02-10
2022-02-10,16,0.06399375,16,0.020797563091009736,2022-02-11
2022-02-11,15,0.15241333333333335,15,0.020525804549824365,2022-02-12
2022-02-12,21,0.1692190476190476,21,0.020296243817281897,2022-02-13
2022-02-13,12,-0.014741666666666662,12,0.022331391846196365,2022-02-14
2022-02-14,11,0.015118181818181814,11,0.019497586206707364,2022-02-15
2022-02-15,13,0.11133846153846154,13,0.0224806076204554,2022-02-16
2022-02-16,10,-0.14955000000000002,10,0.023330338744897438,2022-02-17
2022-02-17,16,-0.03240625,16,0.02320919862353752,2022-02-18
2022-02-18,11,-0.18916363636363637,11,0.0237008633840578,2022-02-19
2022-02-19,16,0.19182500000000002,16,0.02097579402553898,2022-02-20
2022-02-20,14,-0.06541428571428572,14,0.020583063696832764,2022-02-21
2022-02-21,14,0.020528571428571427,14,0.02111164604161982,2022-02-22
2022-02-22,17,0.11298823529411765,17,0.0235255439672796,2022-02-23
2022-02-23,18,0.22493333333333332,18,0.020958440466236575,2022-02-24
2022-02-24,11,0.05705454545454545,11,0.02259075151144371,2022-02-25
2022-02-25,10,0.1953,10,0.023377246810805143,2022-02-26
2022-02-26,15,0.1868466666666667,15,0.018779488802084424,2022-02-27
2022-02-27,24,0.05098333333333333,24,0.021353142693317406,2022-02-28
2022-02-28,19,0.0978578947368421,19,0.023262682512970333,2022-03-01
2022-03-01,16,0.228775,16,0.022091645763014187,2022-03-02
2022-03-02,16,0.08501875,16,0.0204744756400103,2022-03-03
2022-03-03,7,0.2077,7,0.020659239546096133,2022-03-04
2022-03-04,12,-0.3073,12,0.02127062066537305,2022-03-05
2022-03-05,17,0.06095294117647059,17,0.02197797471206004,2022-03-06
2022-03-06,18,0.17803888888888889,18,0.019074595520405902,2022-03-07
2022-03-07,21,0.14447619047619048,21,0.020729086796496987,2022-03-08
2022-03-08,15,0.15504,15,0.017407316433006984,2022-03-09
2022-03-09,9,0.32752222222222227,9,0.02355436726630247,2022-03-10
2022-03-10,14,0.044892857142857144,14,0.02044954350413623,2022-03-11
2022-03-11,13,0.2529461538461539,13,0.017463382593856453,2022-03-12
2022-03-12,12,0.37548333333333334,12,0.02054025645007453,2022-03-13
2022-03-13,22,0.0576090909090909,22,0.023633594913848806,2022-03-14
2022-03-14,16,0.223225,16,0.02194709985866712,2022-03-15
2022-03-15,9,0.3140111111111111,9,0.019714429523928476,2022-03-16
2022-03-16,7,-0.1266857142857143,7,0.018614952675179538,2022-03-17
2022-03-17,15,0.13974666666666666,15,0.021232869082966767,2022-03-18
2022-03-18,14,0.1349357142857143,14,0.018640939683155493,2022-03-19
2022-03-19,12,0.1486583333333333,12,0.020948131985750584,2022-03-20
2022-03-20,19,0.10965789473684211,19,0.02298605059676356,2022-03-21
2022-03-21,17,0.04561176470588236,17,0.02161474376446867,2022-03-22
2022-03-22,18,0.1915,18,0.019470322348514806,2022-03-23
2022-03-23,18,-0.1378388888888889,18,0.020600758688544305,2022-03-24
2022-03-24,14,0.014435714285714298,14,0.02051290019981892,2022-03-25
2022-03-25,20,0.024055,20,0.020432935537198667,2022-03-26
2022-03-26,22,-0.007927272727272727,22,0.022928515463252797,2022-03-27
2022-03-27,8,-0.1323875,8,0.01678676350710787,2022-03-28
2022-03-28,18,0.1307611111111111,18,0.021068600927389065,2022-03-29
2022-03-29,23,0.02427826086956522,23,0.020044712975559008,2022-03-30
2022-03-30,7,-0.23320000000000002,7,0.014204217085641346,2022-03-31
2022-03-31,11,0.026618181818181832,11,0.018581598864217463,2022-04-01
2022-04-01,20,0.025834999999999997,20,0.0216256511873865,2022-04-02
2022-04-02,15,-0.02532000000000001,15,0.021191817982902438,2022-04-03
2022-04-03,22,-0.010036363636363637,22,0.021537915674882724,2022-04-04
2022-04-04,15,-0.041586666666666675,15,0.02310502943538823,2022-04-05
2022-04-05,19,-0.08248947368421052,19,0.02360063000721075,2022-04-06
2022-04-06,11,0.12386363636363634,11,0.024786018701717018,2022-04-07
2022-04-07,13,-0.1709,13,0.022964244471602287,2022-04-08
2022-04-08,17,-0.023117647058823538,17,0.020904608868939002,2022-04-09
2022-04-09,14,0.0437642857142857,14,0.026885654237955404,2022-04-10
2022-04-10,12,-0.08455833333333333,12,0.022689105765951494,2022-04-11
2022-04-11,14,0.2461357142857143,14,0.0184373446127774,2022-04-12
2022-04-12,24,0.07525416666666666,24,0.024557162244752687,2022-04-13
